game_id,name,platform_id,year,genre_id,publisher_id,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
319,The Legend of Zelda: Link's Awakening,6,1992,1,369,2.21,0.96,0.54,0.13,3.83
320,Mario & Luigi: Bowser's Inside Story,5,2009,8,369,2.26,0.48,0.81,0.27,3.83
321,Big Brain Academy: Wii Degree,26,2007,4,369,1.06,1.93,0.41,0.43,3.82
322,Nintendogs + cats,3,2011,10,369,1.44,1.37,0.73,0.27,3.81
323,Batman: Arkham Knight,19,2015,1,560,1.49,1.58,0.1,0.61,3.79
324,Mario & Sonic at the London 2012 Olympic Games,26,2011,11,453,1.14,1.91,0.27,0.46,3.78
325,LEGO Indiana Jones: The Original Adventures,29,2008,1,17,2.4,1.03,0,0.36,3.78
326,Resident Evil Director's Cut,16,1996,1,553,1.82,1.24,0.47,0.25,3.77
327,Ratchet & Clank: Size Matters,20,2007,5,465,1.4,1.4,0.1,0.87,3.77
328,Just Dance 2014,26,2013,4,533,1.98,1.47,0,0.32,3.76
329,The Sims: Unleashed,14,2002,10,139,2.03,1.56,0,0.17,3.76
330,Super Paper Mario,26,2007,5,369,1.98,0.88,0.59,0.32,3.76
331,Harry Potter and the Sorcerer's Stone,16,2001,1,139,1.37,2,0.14,0.22,3.73
332,The Witcher 3: Wild Hunt,19,2015,8,352,0.96,2,0.21,0.56,3.73
333,Resident Evil 3: Nemesis,16,1999,1,138,1.3,0.77,1.54,0.11,3.72
334,Spyro: Year of the Dragon,16,2000,5,465,1.93,1.58,0,0.19,3.71
335,FIFA Soccer 2005,17,2004,11,139,0.58,2.48,0.04,0.59,3.7
336,Pokémon Trading Card Game,6,1998,12,369,1.49,0.73,1.38,0.1,3.7
337,Battlefield 4,18,2013,9,139,1.3,1.51,0.27,0.61,3.69
338,MySims,5,2007,10,139,1.59,1.61,0.08,0.41,3.69
339,Friend Collection,5,2009,4,369,0,0,3.67,0,3.67
340,Tony Hawk's Pro Skater 4,17,2002,11,17,2.13,1.18,0.01,0.35,3.67
341,Midnight Club 3: DUB Edition,20,2005,7,499,1.65,1.22,0,0.79,3.66
342,Banjo-Kazooie,11,1998,5,369,1.87,1.13,0.55,0.1,3.65
343,SOCOM: U.S. Navy SEALs,17,2002,9,465,2.53,0.81,0.06,0.24,3.65
344,Guitar Hero: World Tour,26,2008,4,17,2.33,0.97,0,0.35,3.65
345,Gran Turismo 6,18,2013,7,465,0.71,1.8,0.4,0.74,3.64
346,Jak and Daxter: The Precursor Legacy,17,2001,5,465,2.08,1.09,0.15,0.33,3.64
347,Pokemon Snap,11,1999,10,369,2.23,0.68,0.66,0.06,3.63
348,FIFA Soccer 10,18,2009,11,139,0.6,2.46,0.05,0.52,3.63
349,Pro Evolution Soccer 2008,17,2007,11,282,0.05,0,0.64,2.93,3.63
350,Call of Duty: Ghosts,19,2013,9,17,1.78,1.42,0.05,0.38,3.63
351,Resident Evil 4,17,2005,1,82,2.08,0.83,0.46,0.25,3.62
352,Tom Clancy's The Division,19,2016,9,533,1.28,1.61,0.15,0.57,3.61
353,Star Wars: Battlefront,17,2004,9,296,1.93,1.22,0.03,0.44,3.61
354,Doom II: Hell on Earth,14,1994,9,553,2.05,1.4,0,0.16,3.61
355,The Simpsons: Road Rage,17,2001,7,139,2.02,1.17,0,0.42,3.61
356,Cooking Mama 2: Dinner With Friends,5,2007,10,7,1.61,1.5,0.1,0.39,3.61
357,Luigi's Mansion,8,2001,1,369,2.38,0.67,0.46,0.1,3.6
358,Star Wars: Battlefront II,17,2005,9,296,2.18,1.02,0.03,0.37,3.59
359,WWF SmackDown!,16,2000,3,515,2.01,1.35,0.06,0.16,3.58
360,Croc: Legend of the Gobbos,16,1997,5,168,1.57,1.79,0,0.2,3.56
361,Grand Theft Auto: Liberty City Stories,17,2006,1,499,1.56,1.4,0.07,0.5,3.54
362,The Getaway,17,2002,1,465,1.23,1.77,0.05,0.49,3.54
363,Tomb Raider III: Adventures of Lara Croft,16,1997,1,138,1.66,1.58,0.12,0.18,3.54
364,James Bond 007: Agent Under Fire,17,2001,9,139,1.9,1.13,0.1,0.41,3.53
365,LEGO Star Wars: The Video Game,17,2005,1,138,1.98,1.14,0.01,0.41,3.53
366,Battlefield 4,29,2013,9,139,2.14,1.08,0.02,0.29,3.53
367,FIFA Soccer 11,29,2010,11,139,0.71,2.4,0.02,0.4,3.53
368,Rugrats in Paris: The Movie,16,2000,1,515,1.96,1.33,0,0.23,3.52
369,Spyro 2: Ripto's Rage!,16,1999,5,465,2.14,1.21,0.01,0.17,3.52
370,Left 4 Dead,29,2008,9,139,2.66,0.5,0.05,0.3,3.52
371,Mario & Sonic at the Olympic Winter Games,5,2009,11,453,1.22,1.66,0.27,0.38,3.52
372,Resident Evil 5,29,2009,1,82,2.11,0.94,0.12,0.34,3.51
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,24,1996,5,369,1.17,0.5,1.75,0.08,3.51
374,Assassin's Creed: Brotherhood,29,2010,1,533,2.84,0.39,0.03,0.24,3.5
375,Kung Fu,12,1985,1,369,1.64,0.38,1.42,0.06,3.5
376,Batman: Arkham Asylum,29,2009,1,138,2.2,0.97,0.02,0.31,3.5
377,Clubhouse Games,5,2006,4,369,0.59,1.83,0.73,0.35,3.5
378,FIFA Soccer 2004,17,N/A,11,139,0.59,2.36,0.04,0.51,3.49
379,Star Wars Battlefront (2015),31,2015,9,139,1.94,1.22,0.02,0.31,3.49
380,Battlefield: Bad Company 2,29,2010,9,139,2.09,1.02,0.04,0.32,3.48
381,Guitar Hero: On Tour,5,2008,4,17,2.11,1.01,0.01,0.35,3.48
382,Assassin's Creed: Unity,31,2014,1,533,2.26,0.89,0,0.3,3.46
383,Far Cry 3,18,2012,9,533,0.88,1.75,0.1,0.72,3.45
384,Monster Hunter 4,3,2013,8,82,0,0,3.44,0,3.44
385,Borderlands,29,2009,9,499,2.39,0.73,0.03,0.29,3.44
386,Tekken 4,17,2002,3,352,1.55,1.27,0.33,0.29,3.44
387,Battlefield 4,19,2013,9,139,1.34,1.54,0.17,0.38,3.43
388,LittleBigPlanet 2,18,2011,5,465,1.82,1.07,0.06,0.47,3.42
389,Grand Theft Auto 2,16,1998,1,499,1.13,2.07,0,0.22,3.42
390,Final Fantasy III,24,1994,8,476,0.86,0,2.55,0.02,3.42
391,Spider-Man 2,17,2004,1,17,1.75,1.2,0.02,0.43,3.41
392,F-1 Race,6,1990,7,369,1.73,0.69,0.59,0.4,3.41
393,FIFA Soccer 2003,17,2002,11,139,0.46,2.28,0.05,0.61,3.4
394,Crash Bash,16,2000,4,465,1.56,1.47,0.19,0.17,3.39
395,LEGO Batman: The Videogame,29,2008,1,560,2.03,1.03,0,0.32,3.38
396,Metal Gear Solid V: The Phantom Pain,19,2015,1,282,1.08,1.35,0.48,0.47,3.38
397,The Legend of Zelda: Spirit Tracks,5,2009,1,369,1.43,0.94,0.74,0.27,3.38
398,WWF War Zone,16,1998,3,13,2.47,0.76,0,0.13,3.36
399,The Legend of Zelda: Majora's Mask,11,2000,1,369,1.9,0.67,0.73,0.06,3.36
400,Professor Layton and the Unwound Future,5,2008,6,369,0.65,1.61,0.82,0.28,3.36
401,Rugrats: Search For Reptar,16,1998,2,515,1.63,1.53,0,0.18,3.34
402,Assassin's Creed IV: Black Flag,29,2013,1,533,1.9,1.14,0.01,0.29,3.34
403,English Training: Have Fun Improving Your Skills!,5,2006,4,369,0,0.99,2.32,0.02,3.33
404,James Bond 007: Nightfire,17,2002,9,139,1.45,1.29,0.12,0.46,3.33
405,Ratchet & Clank,17,2002,5,465,1.44,1.01,0.57,0.3,3.33
406,Mario Party 9,26,2012,4,369,1.15,1.17,0.76,0.24,3.32
407,Star Wars Episode III: Revenge of the Sith,17,2005,1,296,1.47,1.39,0.03,0.43,3.32
408,Max Payne,17,2001,9,499,1.99,1.05,0.05,0.22,3.31
409,The Lord of the Rings: The Return of the King,17,2003,1,139,1.5,1.28,0.05,0.46,3.28
410,Assassin's Creed Syndicate,19,2015,1,533,0.8,1.92,0.06,0.5,3.28
411,Destiny,31,2014,9,17,2.13,0.92,0,0.23,3.28
412,True Crime: Streets of LA,17,2003,1,17,1.89,1.05,0.02,0.31,3.27
413,Wii Music,26,2008,4,369,1.36,1.13,0.46,0.32,3.27
414,Gran Turismo (PSP),20,2009,7,465,0.5,1.59,0.31,0.87,3.27
415,Monster Hunter X,3,2015,1,82,0.25,0.19,2.78,0.04,3.26
416,Tekken,16,1995,3,465,0.95,1.3,0.77,0.22,3.24
417,FIFA 16,31,2015,11,139,0.88,2.11,0,0.23,3.23
418,L.A. Noire,18,2011,2,499,1.27,1.33,0.12,0.51,3.23
419,Madden NFL 16,19,2015,11,139,2.33,0.3,0,0.59,3.22
420,Yokai Watch 2 Ganso/Honke,3,2014,8,369,0.03,0,3.18,0,3.22
421,007: Tomorrow Never Dies,16,1999,9,139,1.72,1.33,0,0.16,3.21
422,Baseball,12,1983,11,369,0.73,0.1,2.35,0.02,3.2
423,Killer Instinct,24,1995,3,369,2.26,0.72,0.12,0.1,3.2
424,WWF SmackDown! 2: Know Your Role,16,2000,3,515,1.76,1.21,0.07,0.16,3.2
425,Crisis Core: Final Fantasy VII,20,2007,8,475,1.35,0.6,0.8,0.44,3.19
426,God of War: Chains of Olympus,20,2008,1,465,1.48,1.01,0.04,0.66,3.19
427,Dragon Quest VI: Maboroshi no Daichi,24,1995,8,145,0,0,3.19,0,3.19
428,Dance Central,29,2010,4,345,2.15,0.77,0.01,0.26,3.19
429,Enter the Matrix,17,2003,1,54,1.78,1.12,0.09,0.19,3.18
430,Super Mario Maker,27,2015,5,369,1.18,0.87,0.93,0.2,3.18
431,Fallout: New Vegas,18,2010,8,65,1.52,1.08,0.1,0.47,3.17
432,LEGO Batman: The Videogame,26,N/A,1,560,1.86,1.02,0,0.29,3.17
433,Rhythm Heaven,5,2008,4,369,0.58,0.51,1.93,0.14,3.17
434,Ace Combat 04: Shattered Skies,17,2001,10,467,2.06,0.56,0.38,0.17,3.17
435,Club Penguin: Elite Penguin Force,5,2008,2,126,1.88,0.98,0,0.3,3.16
436,Animal Crossing,8,2001,10,369,1.92,0.16,0.99,0.09,3.15
437,LEGO Batman: The Videogame,5,2008,1,560,1.79,1.06,0,0.29,3.15
438,Sonic Rush,5,2005,5,453,1.22,1.57,0.06,0.29,3.15
439,Resident Evil 6,18,2012,9,82,0.88,0.97,0.88,0.42,3.15
440,Halo: The Master Chief Collection,31,2014,9,328,1.89,0.99,0.03,0.24,3.15
441,FIFA Soccer 08,17,2007,11,139,0.68,0,0,2.46,3.14
442,Spider-Man,16,2000,1,17,1.7,1.25,0.02,0.16,3.13
443,Need for Speed III: Hot Pursuit,16,1998,7,139,2.14,0.86,0,0.13,3.12
444,Star Wars Episode I Racer,11,1999,7,369,2.31,0.62,0.14,0.04,3.12
445,Personal Trainer: Cooking,5,2006,4,369,0.91,1,1.03,0.17,3.12
446,The Elder Scrolls IV: Oblivion,18,2007,8,533,1.69,0.87,0.14,0.42,3.12
447,Dragon Warrior IV,12,1990,8,145,0.08,0,3.03,0.01,3.12
448,Heavy Rain,18,2010,2,465,1.29,1.27,0.06,0.5,3.12
449,Mass Effect 2,29,2010,8,139,1.99,0.82,0.03,0.27,3.11
450,FIFA 15,29,2014,11,139,0.78,2.02,0,0.3,3.11
451,Dragon Ball Z: Budokai,17,2002,3,54,2.17,0.28,0.55,0.08,3.09
452,Madden NFL 2002,17,2001,11,139,2.5,0.16,0.01,0.42,3.08
453,World Class Track Meet,12,1986,11,352,1.92,0.45,0.64,0.07,3.08
454,Borderlands 2,29,2012,9,499,1.89,0.91,0.04,0.24,3.07
455,The Legend of Zelda: A Link Between Worlds,3,2013,1,369,1.4,0.99,0.46,0.22,3.07
456,Donkey Kong,6,1994,5,369,1.57,0.62,0.55,0.34,3.07
457,The Sims: Vacation,14,2002,10,139,1.72,1.21,0,0.14,3.07
458,Mass Effect 3,29,2012,8,139,1.94,0.86,0.03,0.24,3.07
459,Kung Fu Panda,29,2008,1,17,1.91,0.84,0,0.29,3.05
460,Far Cry 3,29,2012,9,533,1.38,1.35,0.02,0.28,3.04
461,Epic Mickey,26,2010,5,126,2.06,0.64,0.12,0.22,3.04
462,Saints Row 2,29,2008,1,515,1.94,0.8,0.02,0.27,3.03
463,Rayman,16,1995,5,533,1.54,1.33,0,0.16,3.03
464,Killzone 2,18,2009,9,465,1.4,1.07,0.08,0.47,3.02
465,Tom Clancy's Splinter Cell,30,2002,1,533,1.85,1.04,0,0.13,3.02
466,Mike Tyson's Punch-Out!!,12,1987,3,369,2.03,0.47,0.45,0.07,3.02
467,WWE SmackDown! Shut Your Mouth,17,2002,11,515,1.45,1.13,0.07,0.38,3.02
468,Gears of War: Ultimate Edition,31,2015,9,328,2.38,0.32,0,0.31,3
469,NBA 2K13,29,2012,11,499,2.6,0.21,0.01,0.19,3
470,Dragon Ball Z: Budokai Tenkaichi 3,17,2007,3,54,1.15,0,0.76,1.09,3
471,wwe Smackdown vs. Raw 2006,17,N/A,3,351,1.57,1.02,0,0.41,3
472,Middle-Earth: Shadow of Mordor,19,2014,1,560,1.01,1.41,0.05,0.53,2.99
473,Star Fox,24,1993,9,369,1.61,0.51,0.8,0.07,2.99
474,The Sims: Livin Large,14,2000,4,139,1.67,1.18,0,0.13,2.99
475,World Soccer Winning Eleven 6 International,17,2002,11,282,0.12,1.26,1.16,0.45,2.99
476,Devil May Cry,17,2001,1,82,1.36,0.86,0.64,0.13,2.99
477,Animal Crossing: Happy Home Designer,3,2015,10,369,0.47,1,1.39,0.12,2.98
478,Battlefield: Bad Company 2,18,2010,9,139,1.33,1.12,0.08,0.45,2.97
479,The Sims 4,14,2014,10,139,0.96,1.72,0,0.29,2.97
480,Star Wars: The Old Republic,14,2011,8,139,1.58,1.01,0,0.38,2.97
481,Sonic Heroes,17,2003,5,453,1.04,1.37,0.06,0.49,2.96
482,Kirby Super Star Ultra,5,2008,5,369,1.57,0.04,1.19,0.15,2.96
483,Hitman 2: Silent Assassin,17,2002,1,138,1.36,1.15,0.04,0.41,2.96
484,Street Fighter IV,29,2009,3,82,1.82,0.71,0.15,0.26,2.95
485,Wave Race 64,11,1996,7,369,1.98,0.58,0.34,0.04,2.94
486,SOCOM II: U.S. Navy SEALs,17,2003,9,465,2.22,0.51,0.06,0.15,2.94
487,WWE SmackDown! vs. RAW 2006,17,2005,3,515,1.45,1.11,0.04,0.33,2.94
488,inFAMOUS,18,2009,1,465,1.76,0.69,0.12,0.37,2.94
489,Pac-Man Collection,7,2001,6,54,2.07,0.77,0.05,0.05,2.94
490,Mass Effect,29,2007,8,328,1.83,0.8,0.03,0.27,2.93
491,WarioWare: Smooth Moves,26,2006,6,369,0.87,1.06,0.73,0.26,2.92
492,Cooking Mama: Cook Off,26,2007,10,7,1.43,1.13,0.05,0.3,2.91
493,Super Mario World 2: Yoshi's Island,7,2002,5,369,1.75,0.45,0.62,0.09,2.91
494,FIFA 14,19,2013,11,139,0.61,1.85,0.11,0.33,2.9
495,Titanfall,31,2014,9,139,1.84,0.8,0.04,0.22,2.9
496,Sonic Mega Collection Plus,17,2004,4,453,1.54,1.14,0,0.22,2.9
497,Sega Superstars Tennis,29,2008,11,453,1.75,0.86,0,0.28,2.9
498,World Soccer Winning Eleven 7 International,17,2003,11,282,0.08,1.24,1.13,0.45,2.9
499,Need for Speed: Most Wanted,18,2012,7,139,0.71,1.51,0.06,0.61,2.89
500,Hot Shots Golf 3,17,2001,11,465,0.99,0.32,1.38,0.2,2.89
501,Call of Duty: Finest Hour,17,2004,9,17,1.51,1.12,0.01,0.24,2.89
502,Zumba Fitness 2,26,2011,11,300,1.54,1.07,0,0.28,2.88
503,Syphon Filter,16,1999,9,465,2.03,0.72,0.02,0.11,2.88
504,Imagine: Babyz,5,2007,10,533,1.3,1.27,0,0.31,2.88
505,Colin McRae Rally,16,1998,7,91,0.09,2.43,0.12,0.22,2.87
506,Call of Duty: Ghosts,31,2013,9,17,1.87,0.77,0,0.22,2.86
507,Madden NFL 13,29,2012,11,139,2.53,0.16,0,0.17,2.86
508,The Elder Scrolls III: Morrowind,30,2002,8,533,2.09,0.63,0.03,0.11,2.86
509,Mortal Kombat,18,2011,3,560,1.98,0.55,0,0.32,2.85
510,F-Zero,24,1990,7,369,1.37,0.51,0.89,0.07,2.85
511,Yoshi's Story,11,1997,5,369,1.29,0.53,0.98,0.05,2.85
512,Command & Conquer: Red Alert,14,1996,12,553,1.37,1.34,0,0.14,2.85
513,Skylanders: Spyro's Adventure,26,2011,1,17,1.4,1.14,0,0.31,2.85
514,FIFA 16,18,2015,11,139,0.4,1.98,0.05,0.42,2.85
515,Assassin's Creed: Brotherhood,18,2010,1,533,1.87,0.57,0.11,0.3,2.84
516,BioShock,29,2007,9,499,1.65,0.86,0.05,0.28,2.83
517,Madden NFL 10,29,2009,11,139,2.52,0.09,0,0.22,2.83
518,Medal of Honor,18,2010,9,139,1.28,1.05,0.07,0.43,2.83
519,WWE SmackDown! vs. Raw,17,2002,3,515,1.32,1.08,0.04,0.39,2.83
520,Metroid Prime,8,2002,9,369,1.96,0.67,0.1,0.09,2.82
521,Finding Nemo,7,2003,1,515,1.59,1.05,0.04,0.14,2.82
522,Myst,14,1994,2,433,0.02,2.79,0,0,2.81
523,Need for Speed: Hot Pursuit,18,2010,7,139,1.05,1.25,0.03,0.48,2.81
524,Imagine: Fashion Designer,5,2007,10,533,1.32,1.19,0,0.3,2.81
525,WWE SmackDown! Here Comes the Pain,17,2003,3,515,1.32,1.06,0.04,0.38,2.8
526,Star Wars: The Force Unleashed,29,2008,1,296,1.74,0.8,0,0.26,2.8
527,Yoshi's Island DS,5,2006,5,369,1.47,0.07,1.1,0.15,2.8
528,Hot Shots Golf,16,1997,11,465,0.29,0.2,2.13,0.18,2.79
529,Killzone 3,18,2011,9,465,1.45,0.88,0.09,0.38,2.79
530,A Bug's Life,16,1998,5,465,1.96,0.72,0,0.11,2.79
531,WWF SmackDown! Just Bring It,17,2001,3,515,1.19,1.15,0.04,0.41,2.79
532,Dragon Quest V: Tenkuu no Hanayome,24,1992,8,145,0,0,2.78,0.01,2.79
533,Mortal Kombat Trilogy,16,1996,3,209,1.98,0.7,0,0.11,2.79
534,Battlefield 3,14,2011,9,139,0.89,1.43,0,0.48,2.79
535,NBA Street,17,2001,11,139,2.19,0.22,0,0.38,2.79
536,Professor Layton and the Last Specter,5,2009,6,369,0.3,1.47,0.68,0.34,2.79
537,Monster Hunter Tri,3,2011,8,369,0.46,0.29,1.96,0.07,2.79
538,Jak II,17,2003,5,465,1.68,0.74,0,0.36,2.78
539,inFAMOUS: Second Son,19,2014,1,465,1.27,0.97,0.07,0.47,2.78
540,Ratchet & Clank: Going Commando,17,2003,5,465,1.44,0.83,0.26,0.25,2.78
541,Tekken 6,18,2009,3,352,1.2,0.98,0.17,0.43,2.78
542,The Sims,17,2003,10,139,1.41,1.12,0,0.24,2.77
543,Sonic and the Secret Rings,26,2007,5,453,1.24,1.2,0.04,0.3,2.77
544,Saints Row: The Third,29,2011,1,515,1.25,1.15,0.07,0.3,2.77
545,Missile Command,1,1980,9,54,2.56,0.17,0,0.03,2.76
546,Mario Paint,24,1992,4,369,1.43,0.54,0.71,0.07,2.75
547,Assassin's Creed IV: Black Flag,19,2013,1,533,1.07,1.31,0.06,0.31,2.74
548,Pokémon Stadium 2,11,2000,12,369,1.02,0.36,1.13,0.23,2.73
549,Metroid,12,1986,1,369,1.33,0.31,1.04,0.05,2.73
550,L.A. Noire,29,2011,2,499,1.52,0.94,0.02,0.24,2.72
551,Call of Duty 3,29,2006,9,17,1.49,0.93,0.02,0.27,2.71
552,The Legend of Zelda: A Link to the Past,7,2002,1,369,1.75,0.52,0.33,0.1,2.7
553,Onimusha: Warlords,17,2001,1,553,0.99,0.48,1.09,0.14,2.7
554,Mortal Kombat X,19,2015,3,560,1.47,0.76,0,0.47,2.7
555,Mario Party,11,1998,4,369,1.25,0.53,0.87,0.05,2.7
556,Madden NFL 12,29,2011,11,139,2.42,0.11,0,0.16,2.69
557,LEGO Star Wars II: The Original Trilogy,17,2006,1,296,1.85,0.64,0.01,0.19,2.69
558,Madden NFL 11,29,2010,11,139,2.38,0.12,0,0.18,2.69
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,5,2010,6,369,1.63,0.52,0.35,0.18,2.69
560,Skate 3,29,2010,11,139,1.46,0.98,0,0.24,2.68
561,Burnout 3: Takedown,17,2004,7,139,1.23,1.11,0,0.34,2.68
562,Yokai Watch 2 Shinuchi,3,2014,8,288,0,0,2.68,0,2.68
563,Need for Speed: Shift,18,2009,7,139,0.69,1.41,0.04,0.53,2.68
564,Final Fantasy XIII-2,18,2011,8,475,0.78,0.75,0.89,0.26,2.68
565,Mortal Kombat,9,1992,3,37,1.95,0.63,0,0.09,2.67
566,Call Of Duty 2: Big Red One,17,2005,9,17,1.48,0.92,0.01,0.26,2.67
567,Guitar Hero: World Tour,29,2008,4,17,1.78,0.64,0,0.25,2.67
568,Medal of Honor,16,1998,9,139,1.44,1.09,0,0.14,2.67
569,Fable,30,2004,8,328,1.99,0.58,0,0.09,2.66
570,Hannah Montana,5,2006,1,126,1.59,0.8,0,0.26,2.65
571,Tom Clancy's Splinter Cell,17,2003,1,533,1.15,1.11,0,0.4,2.65
572,Skylanders Giants,26,2012,1,17,1.56,0.88,0,0.22,2.65
573,Medal of Honor Heroes,20,2006,9,139,0.86,1.11,0.01,0.66,2.65
574,Super Mario Bros.: The Lost Levels,12,1986,5,369,0,0,2.65,0,2.65
575,Star Wars: Shadows of the Empire,11,1996,1,369,2,0.5,0.12,0.03,2.65
576,LEGO Star Wars: The Complete Saga,29,2007,1,296,1.53,0.87,0,0.24,2.64
577,Midnight Club: Street Racing,17,2000,7,499,2,0.47,0.02,0.14,2.63
578,Pac-Man: Adventures in Time,20,2006,3,465,0.76,1.1,0.12,0.65,2.63
579,Halo Wars,29,2009,12,328,1.53,0.82,0.04,0.24,2.63
580,God of War Collection,18,2009,1,465,1.7,0.46,0.06,0.41,2.63
581,ESPN NFL 2K5,17,2004,11,453,2.15,0.12,0,0.36,2.62
582,Mario Strikers Charged,26,2007,11,369,1.07,1.06,0.24,0.25,2.62
583,Medal of Honor,29,2010,9,139,1.55,0.81,0.04,0.21,2.62
584,FIFA Soccer 10,29,2009,11,139,0.59,1.79,0.01,0.23,2.62
585,NBA 2K12,29,2011,11,499,2.31,0.14,0.01,0.16,2.62
586,Style Savvy,5,2008,10,369,0.63,0.84,0.96,0.19,2.61
587,Harry Potter and the Chamber of Secrets,17,2002,1,139,0.9,1.22,0.04,0.44,2.61
588,Super Mario All-Stars: Limited Edition,26,2010,5,369,1.02,0.52,0.92,0.14,2.6
589,Streets of Rage,9,1990,1,453,1.86,0.55,0.11,0.08,2.6
590,FIFA Soccer 09,18,2008,11,139,0.48,1.63,0.04,0.43,2.59
591,Ratchet & Clank Future: Tools of Destruction,18,2007,5,465,0.93,1.12,0.08,0.45,2.59
592,NBA Live 2005,17,2004,11,139,2.03,0.21,0,0.35,2.59
593,LittleBigPlanet,20,2009,5,465,0.64,1.24,0.01,0.69,2.58
594,Killzone: Shadow Fall,19,2013,9,465,0.89,1.33,0.07,0.28,2.58
595,Ghostbusters: The Video Game (DS Version),29,2009,1,499,1.04,1.24,0.03,0.27,2.58
596,Monster Hunter Freedom 2,20,2007,8,82,0.37,0.27,1.75,0.18,2.58
597,WWE SmackDown vs. RAW 2007,17,2006,3,515,1.4,0.88,0.03,0.26,2.58
598,Ratchet & Clank: Up Your Arsenal,17,2004,5,465,1.31,0.74,0.31,0.22,2.57
599,Art Academy,5,2010,4,369,0.28,1.68,0.33,0.28,2.57
600,Dragon Age: Origins,29,2009,8,139,1.76,0.56,0.03,0.22,2.57
601,Madden NFL 08,17,2007,11,139,2.14,0.08,0,0.35,2.57
602,Sonic Adventure 2 Battle,8,2001,5,453,1.7,0.59,0.21,0.07,2.56
603,Dragon Warrior II,12,1987,8,145,0.15,0,2.41,0,2.56
604,Madden NFL 13,18,2012,11,139,2.11,0.23,0,0.22,2.56
605,Pokémon Colosseum,8,2003,8,369,1.21,0.57,0.7,0.07,2.54
606,Deca Sports,26,2008,11,282,1.13,0.87,0.29,0.25,2.54
607,Madden NFL 09,29,2008,11,139,2.21,0.12,0,0.2,2.54
608,Space Invaders,1,N/A,9,54,2.36,0.14,0,0.03,2.53
609,Crazy Taxi,17,2001,7,13,1.13,1.12,0.06,0.22,2.52
610,Perfect Dark,11,2000,1,369,1.55,0.75,0.16,0.06,2.52
611,Game Party,26,2007,4,330,1.5,0.78,0,0.24,2.52
612,Dragon Warrior,12,1986,8,82,0.49,0,0.52,1.51,2.52
613,Tomb Raider (2013),18,2013,1,475,0.6,1.31,0.08,0.52,2.51
614,Marvel: Ultimate Alliance,29,2006,8,17,2.29,0.02,0,0.19,2.5
615,PES 2009: Pro Evolution Soccer,17,2008,11,282,0.13,0.07,0.26,2.05,2.5
616,Mario Party 2,11,1999,4,369,1.28,0.14,1.08,0.01,2.5
617,Saints Row: The Third,18,2011,1,515,0.86,1.06,0.18,0.39,2.49
618,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,30,2003,1,499,1.84,0.56,0,0.09,2.49
619,LEGO Harry Potter: Years 1-4,26,2010,1,560,1.29,0.97,0,0.23,2.49
620,Mortal Kombat: Deadly Alliance,17,2002,3,330,1.81,0.52,0,0.15,2.49
621,Resistance 2,18,2008,9,465,1.15,0.85,0.1,0.39,2.48
622,Pure,29,2008,7,126,1.38,0.85,0,0.25,2.48
623,Tomb Raider: The Last Revelation,16,1998,1,138,1.15,1.14,0.06,0.13,2.48
624,NBA 2K13,18,2012,11,499,1.72,0.44,0.05,0.27,2.48
625,Rock Band,29,N/A,4,139,1.93,0.34,0,0.21,2.48
626,NBA 2K14,29,2013,11,499,2.1,0.2,0,0.17,2.47
627,Mario Party 4,8,2002,4,369,1.13,0.36,0.92,0.07,2.47
628,uDraw Studio,26,2010,4,515,1.67,0.58,0,0.2,2.46
629,Midnight Club: Los Angeles,18,2008,7,499,1.55,0.54,0.05,0.31,2.45
630,Final Fantasy V,24,1992,8,476,0,0,2.43,0.02,2.45
631,Final Fantasy Tactics,16,1997,8,476,0.93,0.12,1.34,0.06,2.45
632,Twisted Metal 2,16,1996,7,465,2.12,0.25,0,0.07,2.44
633,Halo: Combat Evolved Anniversary,29,2011,9,328,1.44,0.73,0.04,0.22,2.44
634,Need for Speed Carbon: Own the City,20,2006,7,139,0.87,0.98,0,0.59,2.44
635,The Sims: Bustin' Out,17,2003,10,139,1.07,1.19,0,0.18,2.43
636,Riven: The Sequel to Myst,14,1997,2,433,1.52,0.82,0,0.1,2.43
637,Tom Clancy's Rainbow Six: Vegas 2,29,2008,9,533,1.56,0.61,0.02,0.23,2.42
638,Sonic Adventure,4,1998,5,453,1.26,0.61,0.46,0.08,2.42
639,Ice Hockey,12,1988,11,369,1.27,0.32,0.78,0.05,2.42
640,pro evolution soccer 2011,18,2010,11,282,0.29,1.18,0.54,0.41,2.42
641,Dragon Ball Z: Budokai 2,17,2003,3,54,1.63,0.22,0.51,0.06,2.41
642,ATV Offroad Fury,17,2001,7,465,2.07,0.26,0,0.08,2.41
643,Dino Crisis,16,1998,1,82,0.81,0.76,0.7,0.14,2.41
644,Minecraft,31,2014,4,328,1.43,0.76,0,0.22,2.41
645,Need for Speed: ProStreet,17,2007,7,139,0.69,0,0.04,1.68,2.41
646,Madden NFL 16,31,2015,11,139,2.07,0.08,0,0.26,2.4
647,Tetris Plus,16,1996,6,267,2.1,0.24,0,0.07,2.4
